id_candidato,cidade,indice_desenvolvimento_cidade,genero,experiencia_relevante,inscricao_universidade,nivel_educacao,area_formacao,anos_experiencia,dimensao_empresa,tipo_empresa,anos_desde_ultimo_emprego,horas_formacao,procura_mudanca_emprego
"906692,Zona_031,0.897,Masculino,Com experiência relevante,Curso a tempo parcial,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,10000 ou mais,,1 ano,112,Não"
"378774,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",5 anos,Menos de 10,Empresa privada,1 ano,21,Não"
"361905,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,1000 a 4999,Setor público,Mais de 4 anos,26,Não"
311557,Zona_095,0.802,Masculino,Sem experiência relevante,Não inscrito,Licenciatura,Artes,11 anos,50 a 99,Empresa privada,Mais de 4 anos,48,Não
507603,Zona_050,0.92,Masculino,Com experiência relevante,Curso a tempo inteiro,Ensino Secundário,,3 anos,10000 ou mais,Empresa privada,1 ano,23,Não
405529,Zona_065,0.624,,Sem experiência relevante,,Ensino Secundário,,2 anos,,,Nunca,43,Não
"785080,Zona_006,0.92,Outro,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",16 anos,10000 ou mais,ONG,Mais de 4 anos,6,Não"
"897416,Zona_006,0.92,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,50 a 99,Startup financiada,3 anos,23,Não"
"287069,Zona_065,0.624,,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,100 a 500,Empresa privada,2 anos,101,Sim"
802856,Zona_050,0.92,Masculino,Com experiência relevante,Não inscrito,Ensino Secundário,,Mais de 20 anos,Menos de 10,Empresa privada,Mais de 4 anos,160,Não
"631659,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,Menos de 10,Empresa privada,Mais de 4 anos,36,Não"
500528,Zona_015,0.789,,Sem experiência relevante,,Licenciatura,Gestão e Negócios,Menos de 1 ano,,Empresa privada,Nunca,52,Sim
302361,Zona_086,0.8959999999999999,Masculino,Sem experiência relevante,Curso a tempo parcial,Ensino Secundário,,5 anos,Menos de 10,Startup em fase inicial,Nunca,210,Sim
"687933,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,500 a 999,Empresa privada,Mais de 4 anos,188,Sim"
"563725,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,100 a 500,Empresa privada,3 anos,192,Não"
"898519,Zona_006,0.92,Feminino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,50 a 99,Startup financiada,1 ano,226,Não"
"678201,Zona_040,0.555,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,,,1 ano,112,Não"
"109241,Zona_049,0.91,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",10 anos,500 a 999,Empresa privada,Mais de 4 anos,50,Não"
"566291,Zona_031,0.897,,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",10 anos,50 a 99,Startup financiada,1 ano,48,Não"
266396,Zona_050,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,Humanidades,Mais de 20 anos,,,Mais de 4 anos,50,Não
"680809,Zona_027,0.8270000000000001,Masculino,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",12 anos,50 a 99,Empresa privada,1 ano,51,Sim"
238672,Zona_006,0.92,,Sem experiência relevante,Não inscrito,Mestrado,Outro,15 anos,,,2 anos,21,Não
849627,Zona_032,0.836,Masculino,Sem experiência relevante,,Ensino Secundário,,9 anos,,,Nunca,36,Não
"431504,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,50 a 99,Empresa privada,2 anos,88,Não"
"375688,Zona_102,0.754,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",16 anos,50 a 99,ONG,Nunca,232,Não"
"245445,Zona_014,0.926,,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",8 anos,100 a 500,Empresa privada,4 anos,53,Não"
"350426,Zona_054,0.921,Masculino,Sem experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,,,1 ano,76,Sim"
"682516,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,50 a 99,Startup financiada,1 ano,130,Não"
"640086,Zona_005,0.804,Masculino,Com experiência relevante,Não inscrito,Doutoramento,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,1000 a 4999,Empresa privada,1 ano,80,Não"
"828374,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",8 anos,100 a 500,Empresa privada,3 anos,9,Sim"
"268667,Zona_113,0.923,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",5 anos,1000 a 4999,Empresa privada,3 anos,66,Não"
"931962,Zona_102,0.754,Feminino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",12 anos,100 a 500,,1 ano,222,Não"
881519,Zona_007,0.924,,Sem experiência relevante,Curso a tempo inteiro,Licenciatura,Outro,5 anos,,,1 ano,50,Não
"497336,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,10000 ou mais,Empresa privada,4 anos,20,Não"
616193,Zona_096,0.855,Masculino,Sem experiência relevante,Não inscrito,Ensino Secundário,,5 anos,,,1 ano,57,Não
"138028,Zona_014,0.926,,Sem experiência relevante,Não inscrito,Doutoramento,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,10 a 49,ONG,1 ano,34,Não"
"382480,Zona_065,0.624,Masculino,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",18 anos,,,1 ano,39,Não"
454703,Zona_006,0.92,,Sem experiência relevante,Não inscrito,Ensino Secundário,,1 ano,,Empresa privada,1 ano,12,Sim
"658837,Zona_114,0.698,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,50 a 99,Empresa privada,1 ano,96,Não"
"353561,Zona_014,0.926,Masculino,Com experiência relevante,Não inscrito,Doutoramento,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,1000 a 4999,Setor público,1 ano,47,Não"
873337,Zona_116,0.743,Masculino,Sem experiência relevante,Não inscrito,,,7 anos,,Empresa privada,Nunca,78,Sim
"475750,Zona_050,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",11 anos,100 a 500,,2 anos,91,Não"
"953663,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,100 a 500,Empresa privada,1 ano,9,Sim"
"897258,Zona_014,0.926,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",11 anos,50 a 99,Empresa privada,Mais de 4 anos,136,Não"
"376293,Zona_046,0.769,Masculino,Com experiência relevante,Curso a tempo parcial,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,50 a 99,,3 anos,13,Não"
"876237,Zona_071,0.939,Masculino,Com experiência relevante,Curso a tempo parcial,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",8 anos,10000 ou mais,Empresa privada,1 ano,114,Não"
"841856,Zona_003,0.887,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",12 anos,Menos de 10,Empresa privada,2 anos,27,Não"
"744693,Zona_104,0.939,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,,,1 ano,150,Não"
"588787,Zona_062,0.682,,Sem experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,10 a 49,ONG,1 ano,28,Sim"
"518922,Zona_066,0.899,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,50 a 99,Startup financiada,2 anos,302,Não"
531510,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,Sem especialização,9 anos,50 a 99,Empresa privada,Mais de 4 anos,30,Não
"415646,Zona_050,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,50 a 99,Startup financiada,1 ano,20,Não"
"742186,Zona_078,0.7759999999999999,,Com experiência relevante,Curso a tempo parcial,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,50 a 99,Empresa privada,1 ano,8,Não"
300185,Zona_104,0.939,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,4 anos,,Empresa privada,Nunca,40,Não
"393646,Zona_096,0.855,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",10 anos,10 a 49,Startup financiada,1 ano,20,Não"
855980,Zona_066,0.899,Masculino,Com experiência relevante,Curso a tempo parcial,Ensino Secundário,,7 anos,,Setor público,2 anos,48,Não
363859,Zona_006,0.92,,Sem experiência relevante,Não inscrito,Licenciatura,Outro,14 anos,100 a 500,Empresa privada,Mais de 4 anos,166,Não
"995238,Zona_006,0.92,Masculino,Sem experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,1000 a 4999,Setor público,Mais de 4 anos,132,Não"
"901891,Zona_100,0.884,,Com experiência relevante,Curso a tempo parcial,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,500 a 999,Empresa privada,1 ano,40,Não"
"839285,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,50 a 99,Empresa privada,2 anos,19,Não"
"591614,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,100 a 500,Empresa privada,3 anos,138,Não"
"658911,Zona_006,0.92,Masculino,Sem experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,,,Nunca,108,Sim"
"249045,Zona_042,0.6890000000000001,Masculino,Sem experiência relevante,,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",6 anos,,,2 anos,166,Sim"
"582136,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,500 a 999,Empresa privada,2 anos,90,Não"
"953435,Zona_119,0.865,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",12 anos,10 a 49,Startup financiada,2 anos,36,Não"
"774265,Zona_071,0.939,Masculino,Sem experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",19 anos,5000 a 9999,Empresa privada,Mais de 4 anos,22,Não"
"102915,Zona_005,0.804,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,100 a 500,Empresa privada,1 ano,21,Não"
"949455,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,10000 ou mais,Empresa privada,2 anos,56,Não"
"415788,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",16 anos,50 a 99,Setor público,1 ano,15,Não"
"184591,Zona_003,0.887,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",14 anos,1000 a 4999,Empresa privada,1 ano,19,Não"
"515608,Zona_016,0.743,Masculino,Com experiência relevante,Curso a tempo inteiro,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,50 a 99,Setor público,1 ano,17,Não"
"288994,Zona_036,0.763,,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,50 a 99,,Mais de 4 anos,117,Não"
"266283,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,100 a 500,Startup financiada,1 ano,11,Sim"
627783,Zona_065,0.624,,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,Menos de 1 ano,,,Nunca,24,Não
"971921,Zona_065,0.624,,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,5000 a 9999,Empresa privada,1 ano,82,Não"
"682480,Zona_052,0.903,Feminino,Sem experiência relevante,Curso a tempo parcial,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,,Setor público,1 ano,6,Não"
"637249,Zona_031,0.897,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",14 anos,10000 ou mais,Empresa privada,3 anos,34,Não"
541688,Zona_102,0.754,Masculino,Com experiência relevante,Curso a tempo inteiro,Ensino Secundário,,6 anos,50 a 99,Empresa privada,3 anos,5,Não
"494988,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",14 anos,,,4 anos,52,Sim"
"360685,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",18 anos,100 a 500,Empresa privada,Mais de 4 anos,146,Não"
"923949,Zona_006,0.92,,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",2 anos,1000 a 4999,Empresa privada,1 ano,20,Não"
"250228,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,50 a 99,Empresa privada,1 ano,59,Sim"
"359482,Zona_048,0.843,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",11 anos,,,1 ano,198,Não"
"214496,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",16 anos,50 a 99,Startup financiada,1 ano,84,Não"
"758249,Zona_007,0.924,Masculino,Sem experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",6 anos,50 a 99,,1 ano,51,Não"
186432,Zona_104,0.939,Masculino,Com experiência relevante,Não inscrito,Ensino Secundário,,18 anos,1000 a 4999,Empresa privada,1 ano,196,Não
514588,Zona_005,0.804,Feminino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,4 anos,,,Nunca,144,Não
549691,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Ensino Secundário,,Mais de 20 anos,100 a 500,Empresa privada,Mais de 4 anos,18,Não
"673786,Zona_096,0.855,Masculino,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,,,Mais de 4 anos,13,Não"
"341861,Zona_006,0.92,,Com experiência relevante,Curso a tempo inteiro,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,,,,40,Não"
"735182,Zona_102,0.754,Masculino,Com experiência relevante,Curso a tempo parcial,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,100 a 500,Empresa privada,Nunca,127,Sim"
"825987,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,100 a 500,Empresa privada,2 anos,61,Não"
"112566,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,100 a 500,Empresa privada,4 anos,32,Não"
"904082,Zona_007,0.924,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",8 anos,10000 ou mais,Empresa privada,1 ano,42,Não"
"700904,Zona_031,0.897,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,,,1 ano,4,Não"
"955450,Zona_065,0.624,,Com experiência relevante,Curso a tempo parcial,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,,,1 ano,9,Sim"
"945429,Zona_066,0.899,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",17 anos,,,3 anos,48,Não"
"552131,Zona_015,0.789,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",2 anos,,,Nunca,23,Sim"
"302527,Zona_065,0.624,,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",2 anos,,,1 ano,12,Sim"
"603824,Zona_049,0.91,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,10000 ou mais,Empresa privada,2 anos,25,Não"
"842613,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,100 a 500,Empresa privada,Mais de 4 anos,21,Não"
798631,Zona_104,0.939,Feminino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,6 anos,,,Nunca,70,Não
"361752,Zona_049,0.91,Masculino,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,100 a 500,Empresa privada,Mais de 4 anos,146,Não"
881452,Zona_095,0.802,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,2 anos,10 a 49,Startup em fase inicial,1 ano,34,Sim
568944,Zona_007,0.924,Masculino,Com experiência relevante,Curso a tempo inteiro,Ensino Secundário,,10 anos,,,1 ano,79,Não
"132145,Zona_049,0.91,Masculino,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",16 anos,500 a 999,Empresa privada,1 ano,53,Não"
"479285,Zona_031,0.897,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",14 anos,50 a 99,Startup financiada,3 anos,72,Não"
948423,Zona_050,0.92,,Sem experiência relevante,Não inscrito,Ensino Secundário,,3 anos,,,Nunca,44,Não
"399634,Zona_049,0.91,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",8 anos,10000 ou mais,Empresa privada,1 ano,12,Não"
"255485,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",5 anos,50 a 99,Startup financiada,1 ano,85,Não"
"831015,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,100 a 500,Empresa privada,1 ano,80,Não"
893200,Zona_006,0.92,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,10 anos,,,1 ano,32,Sim
"141375,Zona_012,0.55,Masculino,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,,,4 anos,51,Não"
585805,Zona_095,0.802,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,5 anos,1000 a 4999,,1 ano,2,Não
"209194,Zona_071,0.939,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",14 anos,50 a 99,Empresa privada,1 ano,68,Não"
"936781,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",1 ano,50 a 99,Empresa privada,1 ano,5,Sim"
"921181,Zona_049,0.91,Masculino,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,10000 ou mais,Empresa privada,Mais de 4 anos,147,Não"
"997741,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,100 a 500,Setor público,Mais de 4 anos,39,Não"
"521808,Zona_065,0.624,Feminino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",11 anos,500 a 999,Empresa privada,1 ano,56,Sim"
"806805,Zona_050,0.92,Masculino,Sem experiência relevante,Curso a tempo parcial,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",4 anos,10 a 49,Empresa privada,1 ano,57,Não"
"888755,Zona_123,0.915,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,50 a 99,Empresa privada,4 anos,50,Não"
609687,Zona_071,0.939,,Com experiência relevante,Não inscrito,Ensino Secundário,,6 anos,50 a 99,Empresa privada,,2,Não
"642800,Zona_113,0.923,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",Mais de 20 anos,50 a 99,Empresa privada,Mais de 4 anos,26,Não"
394652,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,Humanidades,11 anos,50 a 99,Empresa privada,3 anos,37,Não
756259,Zona_102,0.754,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,4 anos,,,Nunca,163,Não
"122236,Zona_113,0.923,Feminino,Com experiência relevante,Curso a tempo inteiro,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,,,4 anos,101,Sim"
832227,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,Gestão e Negócios,7 anos,100 a 500,Startup financiada,1 ano,16,Não
"282418,Zona_065,0.624,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Menos de 1 ano,1000 a 4999,Empresa privada,1 ano,10,Sim"
"536069,Zona_065,0.624,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",17 anos,100 a 500,Empresa privada,3 anos,42,Não"
"323534,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",5 anos,5000 a 9999,Empresa privada,2 anos,6,Não"
"403440,Zona_006,0.92,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",10 anos,1000 a 4999,Empresa privada,1 ano,11,Não"
"971248,Zona_103,0.579,Masculino,Sem experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",2 anos,100 a 500,Empresa privada,2 anos,32,Não"
261034,Zona_002,0.895,Masculino,Sem experiência relevante,Não inscrito,,,3 anos,Menos de 10,Empresa privada,2 anos,4,Não
139669,Zona_096,0.855,Masculino,Sem experiência relevante,Não inscrito,Ensino Secundário,,11 anos,,Empresa privada,1 ano,32,Não
798623,Zona_007,0.924,,Com experiência relevante,Não inscrito,Ensino Secundário,,7 anos,50 a 99,Empresa privada,4 anos,72,Não
"930444,Zona_025,0.527,Masculino,Com experiência relevante,Curso a tempo parcial,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,,,Mais de 4 anos,20,Sim"
684041,Zona_027,0.8270000000000001,Feminino,Com experiência relevante,Não inscrito,Licenciatura,Artes,4 anos,,,1 ano,132,Sim
401762,Zona_003,0.887,Masculino,Sem experiência relevante,Não inscrito,Ensino Secundário,,2 anos,,,1 ano,40,Não
"192964,Zona_086,0.8959999999999999,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,,Empresa privada,Mais de 4 anos,34,Não"
360405,Zona_014,0.926,Masculino,Sem experiência relevante,Não inscrito,Ensino Básico,,5 anos,,,Nunca,166,Não
585091,Zona_014,0.926,Masculino,Sem experiência relevante,Não inscrito,Ensino Secundário,,4 anos,,,Nunca,33,Não
"856654,Zona_006,0.92,Masculino,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",Menos de 1 ano,50 a 99,,1 ano,53,Não"
735181,Zona_005,0.804,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,3 anos,,,Nunca,32,Não
"881764,Zona_002,0.895,,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,50 a 99,Empresa privada,1 ano,56,Não"
888951,Zona_086,0.8959999999999999,Masculino,Sem experiência relevante,Não inscrito,Mestrado,Humanidades,Menos de 1 ano,10 a 49,ONG,1 ano,9,Sim
"811239,Zona_008,0.794,Masculino,Com experiência relevante,Curso a tempo parcial,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,,Empresa privada,1 ano,11,Não"
427477,Zona_012,0.55,Masculino,Sem experiência relevante,Curso a tempo inteiro,Ensino Secundário,,2 anos,,,1 ano,10,Sim
"451641,Zona_006,0.92,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",,,,Mais de 4 anos,198,Sim"
"699668,Zona_084,0.762,,Com experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",3 anos,100 a 500,Empresa privada,2 anos,83,Não"
"398191,Zona_006,0.92,Masculino,Sem experiência relevante,Curso a tempo inteiro,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",7 anos,,,2 anos,262,Sim"
"698918,Zona_049,0.91,Masculino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",14 anos,1000 a 4999,Empresa privada,2 anos,19,Não"
"184285,Zona_014,0.926,,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",11 anos,50 a 99,Empresa privada,1 ano,91,Não"
"876606,Zona_104,0.939,Feminino,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",9 anos,100 a 500,Empresa privada,2 anos,40,Não"
"560646,Zona_049,0.91,Masculino,Sem experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",15 anos,50 a 99,Empresa privada,Mais de 4 anos,90,Não"
"983428,Zona_100,0.884,Masculino,Com experiência relevante,Não inscrito,Mestrado,""Ciência, Tecnologia, Engenharia e Matemática"",13 anos,1000 a 4999,Empresa privada,Mais de 4 anos,36,Não"
"281095,Zona_065,0.624,,Com experiência relevante,Não inscrito,Licenciatura,""Ciência, Tecnologia, Engenharia e Matemática"",1 ano,Menos de 10,Startup em fase inicial,1 ano,38,Sim"
